Lat,Long,public_transport,nightlife,shops,near_university,avg_cost
51.90189375440881,7.665369074162082,2,0,11,0,0
51.90189375440881,7.666824984717477,4,0,11,0,0
51.90189375440881,7.668280895272876,5,0,9,0,0
51.90189375440881,7.669736805828272,5,0,7,0,0
51.90189375440881,7.671192716383668,6,0,7,0,0
51.90189375440881,7.672648626939067,7,0,7,0,0
51.90189375440881,7.674104537494463,6,0,6,0,0
51.90189375440881,7.6755604480498585,5,0,6,0,0
51.90189375440881,7.677016358605256,4,0,6,0,0
51.90189375440881,7.678472269160652,3,0,5,0,0
51.90189375440881,7.6799281797160495,3,0,5,0,0
51.90189375440881,7.681384090271447,1,0,3,0,0
51.90189375440881,7.682840000826843,1,0,2,0,0
51.90189375440881,7.684295911382239,0,0,2,0,0
51.90189375440881,7.685751821937636,0,0,2,0,0
51.90189375440881,7.687207732493032,0,0,2,0,0
51.90189375440881,7.68866364304843,0,0,2,0,0
51.90189375440881,7.690119553603827,0,0,2,0,0
51.90189375440881,7.691575464159222,0,0,1,0,0
51.90189375440881,7.69303137471462,0,0,1,0,0
51.90189375440881,7.694487285270016,0,0,1,0,0
51.90189375440881,7.6959431958254125,0,0,1,0,0
51.90189375440881,7.69739910638081,0,0,1,0,0
51.90189375440881,7.698855016936207,0,0,1,0,0
51.90189375440881,7.7003109274916035,0,0,1,0,0
51.902798126141775,7.527209108521963,0,0,0,0,0
51.902798126141775,7.528665048388215,0,0,0,0,0
51.902798126141775,7.530120988254469,0,0,0,0,0
51.902798126141775,7.531576928120722,0,0,0,0,0
51.902798126141775,7.5330328679869725,0,0,0,0,0
51.902798126141775,7.534488807853224,0,0,0,0,0
51.902798126141775,7.535944747719477,0,0,0,0,0
51.902798126141775,7.5374006875857305,0,0,0,0,0
51.902798126141775,7.538856627451983,0,0,0,0,0
51.902798126141775,7.540312567318232,0,0,0,0,0
51.902798126141775,7.541768507184487,0,0,0,0,0
51.902798126141775,7.543224447050737,0,0,0,0,0
51.902798126141775,7.5446803869169905,0,0,0,0,0
51.902798126141775,7.546136326783242,0,0,0,0,0
51.902798126141775,7.547592266649494,0,0,0,0,0
51.902798126141775,7.549048206515748,0,0,0,0,0
51.902798126141775,7.550504146381999,0,0,0,0,0
51.902798126141775,7.551960086248251,0,0,0,0,0
51.902798126141775,7.553416026114503,0,0,0,0,0
51.902798126141775,7.554871965980755,0,0,0,0,0
51.902798126141775,7.5563279058470085,0,0,0,0,0
51.902798126141775,7.55778384571326,0,0,0,0,0
51.902798126141775,7.559239785579511,0,0,0,0,0
51.902798126141775,7.560695725445764,0,0,0,0,0
51.902798126141775,7.562151665312016,0,0,0,0,0
51.902798126141775,7.5636076051782695,0,0,0,0,0
51.902798126141775,7.565063545044521,0,0,0,0,0
51.902798126141775,7.566519484910773,0,0,0,0,0
51.902798126141775,7.567975424777025,0,0,0,0,0
51.902798126141775,7.569431364643277,0,0,0,0,0
51.902798126141775,7.5708873045095295,0,0,0,0,0
51.902798126141775,7.572343244375781,0,0,0,0,0
51.902798126141775,7.5737991842420325,0,0,0,0,0
51.902798126141775,7.575255124108286,0,0,0,0,0
51.902798126141775,7.576711063974536,0,0,0,0,0
51.902798126141775,7.57816700384079,0,0,0,0,0
51.902798126141775,7.579622943707043,0,0,0,0,0
51.902798126141775,7.581078883573293,0,0,0,0,0
51.902798126141775,7.582534823439548,0,0,0,0,0
51.902798126141775,7.583990763305799,0,0,0,0,0
51.902798126141775,7.58544670317205,0,0,0,0,0
51.902798126141775,7.586902643038303,0,0,0,0,0
51.902798126141775,7.588358582904554,0,0,0,0,0
51.902798126141775,7.589814522770808,0,0,0,0,0
51.902798126141775,7.591270462637058,0,0,0,0,0
51.902798126141775,7.592726402503311,0,0,0,0,0
51.902798126141775,7.594182342369564,0,0,0,0,0
51.902798126141775,7.595638282235817,0,0,2,0,0
51.902798126141775,7.597094222102068,0,0,2,0,0
51.902798126141775,7.598550161968321,0,0,2,0,0
51.902798126141775,7.600006101834572,0,0,2,0,0
51.902798126141775,7.601462041700826,0,0,2,0,0
51.902798126141775,7.602917981567078,0,0,2,0,0
51.902798126141775,7.6043739214333295,0,0,2,0,0
51.902798126141775,7.605829861299582,0,0,2,0,0
51.902798126141775,7.607285801165832,0,0,2,0,0
51.902798126141775,7.608741741032086,0,0,2,0,0
51.902798126141775,7.610197680898337,0,0,3,0,0
51.902798126141775,7.611653620764589,0,0,6,0,0
51.902798126141775,7.613109560630843,0,0,6,0,0
51.902798126141775,7.614565500497093,0,0,6,0,0
51.902798126141775,7.616021440363347,0,0,7,0,0
51.902798126141775,7.617477380229597,0,0,7,0,0
51.902798126141775,7.61893332009585,4,0,7,0,0
51.902798126141775,7.620389259962102,5,0,8,0,0
51.902798126141775,7.621845199828355,6,0,8,0,0
51.902798126141775,7.6233011396946075,6,0,9,0,0
51.902798126141775,7.624757079560858,8,0,11,0,0
51.902798126141775,7.626213019427111,8,0,11,0,0
51.902798126141775,7.627668959293363,9,0,11,0,0
51.902798126141775,7.629124899159615,10,0,11,0,0
51.902798126141775,7.630580839025867,9,0,11,0,0
51.902798126141775,7.63203677889212,8,0,11,0,0
51.902798126141775,7.633492718758372,8,0,12,0,0
51.902798126141775,7.634948658624626,10,0,12,0,0
51.902798126141775,7.636404598490876,13,0,12,0,0
51.902798126141775,7.637860538357128,13,0,12,0,0
51.902798126141775,7.639316478223381,15,0,12,0,0
51.902798126141775,7.640772418089633,14,0,12,0,0
51.902798126141775,7.642228357955885,11,0,12,0,0
51.902798126141775,7.643684297822138,10,0,12,0,0
51.902798126141775,7.645140237688389,12,0,13,0,0
51.902798126141775,7.646596177554643,9,0,13,0,0
51.902798126141775,7.648052117420892,8,0,13,0,0
51.902798126141775,7.6495080572871474,7,0,13,0,0
51.902798126141775,7.650963997153398,7,0,13,0,0
51.902798126141775,7.652419937019651,6,0,13,0,0
51.902798126141775,7.653875876885903,5,0,11,0,0
51.902798126141775,7.655331816752153,5,0,11,0,0
51.902798126141775,7.656787756618407,5,0,11,0,0
51.902798126141775,7.658243696484659,4,0,11,0,0
51.902798126141775,7.6596996363509104,3,0,11,0,0
51.902798126141775,7.661155576217163,3,0,11,0,0
51.902798126141775,7.662611516083414,4,0,11,0,0
51.902798126141775,7.6640674559496675,5,0,11,0,0
51.902798126141775,7.66552339581592,5,0,11,0,0
51.902798126141775,7.6669793356821705,5,0,11,0,0
51.902798126141775,7.668435275548424,5,0,10,0,0
51.902798126141775,7.669891215414675,8,0,7,0,0
51.902798126141775,7.671347155280928,9,0,7,0,0
51.902798126141775,7.672803095147182,9,0,7,0,0
51.902798126141775,7.674259035013432,7,0,6,0,0
51.902798126141775,7.675714974879685,7,0,6,0,0
51.902798126141775,7.677170914745938,6,0,6,0,0
51.902798126141775,7.6786268546121885,5,0,5,0,0
51.902798126141775,7.680082794478442,3,0,5,0,0
51.902798126141775,7.681538734344692,3,0,3,0,0
51.902798126141775,7.6829946742109465,3,0,2,0,0
51.902798126141775,7.684450614077197,2,0,2,0,0
51.902798126141775,7.68590655394345,0,0,2,0,0
51.902798126141775,7.687362493809703,0,0,2,0,0
51.902798126141775,7.688818433675954,0,0,2,0,0
51.902798126141775,7.6902743735422066,0,0,2,0,0
51.902798126141775,7.69173031340846,0,0,1,0,0
51.902798126141775,7.69318625327471,0,0,1,0,0
51.902798126141775,7.694642193140964,0,0,1,0,0
51.902798126141775,7.696098133007215,0,0,1,0,0
51.902798126141775,7.6975540728734675,0,0,1,0,0
51.902798126141775,7.699010012739719,0,0,1,0,0
51.902798126141775,7.700465952605971,0,0,1,0,0
51.903702497874725,7.527360653621672,0,0,0,0,0
51.903702497874725,7.528816622800322,0,0,0,0,0
51.903702497874725,7.5302725919789735,0,0,0,0,0
51.903702497874725,7.531728561157625,0,0,0,0,0
51.903702497874725,7.533184530336275,0,0,0,0,0
51.903702497874725,7.534640499514926,0,0,0,0,0
51.903702497874725,7.536096468693576,0,0,0,0,0
51.903702497874725,7.537552437872227,0,0,0,0,0
51.903702497874725,7.539008407050877,0,0,0,0,0
51.903702497874725,7.540464376229527,0,0,0,0,0
51.903702497874725,7.541920345408179,0,0,0,0,0
51.903702497874725,7.543376314586829,0,0,0,0,0
51.903702497874725,7.544832283765481,0,0,0,0,0
51.903702497874725,7.546288252944129,0,0,0,0,0
51.903702497874725,7.54774422212278,0,0,0,0,0
51.903702497874725,7.549200191301431,0,0,0,0,0
51.903702497874725,7.550656160480082,0,0,0,0,0
51.903702497874725,7.552112129658733,0,0,0,0,0
51.903702497874725,7.553568098837383,0,0,0,0,0
51.903702497874725,7.555024068016032,0,0,0,0,0
51.903702497874725,7.556480037194683,0,0,0,0,0
51.903702497874725,7.5579360063733345,0,0,0,0,0
51.903702497874725,7.559391975551986,0,0,0,0,0
51.903702497874725,7.560847944730637,0,0,0,0,0
51.903702497874725,7.562303913909286,0,0,0,0,0
51.903702497874725,7.563759883087938,0,0,0,0,0
51.903702497874725,7.565215852266588,0,0,0,0,0
51.903702497874725,7.566671821445237,0,0,0,0,0
51.903702497874725,7.568127790623889,0,0,0,0,0
51.903702497874725,7.56958375980254,0,0,0,0,0
51.903702497874725,7.571039728981191,0,0,0,0,0
51.903702497874725,7.57249569815984,0,0,0,0,0
51.903702497874725,7.57395166733849,0,0,0,0,0
51.903702497874725,7.575407636517142,0,0,0,0,0
51.903702497874725,7.5768636056957925,0,0,0,0,0
51.903702497874725,7.578319574874443,0,0,0,0,0
51.903702497874725,7.579775544053093,0,0,0,0,0
51.903702497874725,7.581231513231742,0,0,0,0,0
51.903702497874725,7.582687482410394,0,0,0,0,0
51.903702497874725,7.584143451589044,0,0,0,0,0
51.903702497874725,7.585599420767695,0,0,0,0,0
51.903702497874725,7.587055389946347,0,0,0,0,0
51.903702497874725,7.588511359124997,0,0,0,0,0
51.903702497874725,7.589967328303647,0,0,0,0,0
51.903702497874725,7.591423297482297,0,0,0,0,0
51.903702497874725,7.5928792666609475,0,0,0,0,0
51.903702497874725,7.594335235839599,0,0,0,0,0
51.903702497874725,7.595791205018249,0,0,2,0,0
51.903702497874725,7.5972471741969,0,0,2,0,0
51.903702497874725,7.598703143375549,0,0,2,0,0
51.903702497874725,7.600159112554201,0,0,2,0,0
51.903702497874725,7.601615081732851,0,0,2,0,0
51.903702497874725,7.6030710509115025,0,0,2,0,0
51.903702497874725,7.604527020090152,0,0,2,0,0
51.903702497874725,7.605982989268802,0,0,2,0,0
51.903702497874725,7.607438958447451,0,0,2,0,0
51.903702497874725,7.608894927626103,0,0,2,0,0
51.903702497874725,7.6103508968047535,0,0,3,0,0
51.903702497874725,7.611806865983405,0,0,5,0,0
51.903702497874725,7.613262835162057,0,0,6,0,0
51.903702497874725,7.614718804340706,0,0,6,0,0
51.903702497874725,7.616174773519357,0,0,7,0,0
51.903702497874725,7.617630742698008,0,0,7,0,0
51.903702497874725,7.619086711876657,3,0,7,0,0
51.903702497874725,7.6205426810553085,6,0,8,0,0
51.903702497874725,7.621998650233959,6,0,8,0,0
51.903702497874725,7.623454619412611,6,0,10,0,0
51.903702497874725,7.62491058859126,6,0,11,0,0
51.903702497874725,7.626366557769911,6,0,11,0,0
51.903702497874725,7.627822526948561,6,0,11,0,0
51.903702497874725,7.6292784961272115,8,0,11,0,0
51.903702497874725,7.630734465305863,8,0,11,0,0
51.903702497874725,7.632190434484513,6,0,11,0,0
51.903702497874725,7.633646403663164,8,0,12,0,0
51.903702497874725,7.635102372841813,13,0,12,0,0
51.903702497874725,7.636558342020464,13,0,12,0,0
51.903702497874725,7.6380143111991154,14,0,12,0,0
51.903702497874725,7.639470280377767,17,0,12,0,0
51.903702497874725,7.640926249556418,17,0,12,0,0
51.903702497874725,7.642382218735068,15,0,12,0,0
51.903702497874725,7.643838187913718,13,0,12,0,0
51.903702497874725,7.645294157092367,10,0,13,0,0
51.903702497874725,7.646750126271018,11,0,13,0,0
51.903702497874725,7.64820609544967,9,0,13,0,0
51.903702497874725,7.64966206462832,8,0,13,0,0
51.903702497874725,7.65111803380697,8,0,13,0,0
51.903702497874725,7.65257400298562,7,0,13,0,0
51.903702497874725,7.654029972164272,5,0,11,0,0
51.903702497874725,7.655485941342922,6,0,11,0,0
51.903702497874725,7.656941910521573,7,0,11,0,0
51.903702497874725,7.658397879700223,4,0,11,0,0
51.903702497874725,7.659853848878874,3,0,11,0,0
51.903702497874725,7.661309818057524,2,0,11,0,0
51.903702497874725,7.662765787236174,4,0,11,0,0
51.903702497874725,7.6642217564148245,5,0,11,0,0
51.903702497874725,7.6656777255934765,5,0,11,0,0
51.903702497874725,7.667133694772128,4,0,11,0,0
51.903702497874725,7.668589663950777,7,0,8,0,0
51.903702497874725,7.670045633129427,9,0,7,0,0
51.903702497874725,7.671501602308076,9,0,7,0,0
51.903702497874725,7.672957571486727,8,0,7,0,0
51.903702497874725,7.6744135406653795,8,0,6,0,0
51.903702497874725,7.67586950984403,6,0,6,0,0
51.903702497874725,7.677325479022679,7,0,6,0,0
51.903702497874725,7.678781448201331,7,0,5,0,0
51.903702497874725,7.680237417379981,5,0,5,0,0
51.903702497874725,7.681693386558633,3,0,3,0,0
51.903702497874725,7.683149355737282,3,0,2,0,0
51.903702497874725,7.684605324915933,2,0,2,0,0
51.903702497874725,7.686061294094584,2,0,2,0,0
51.903702497874725,7.687517263273233,1,0,2,0,0
51.903702497874725,7.688973232451885,0,0,2,0,0
51.903702497874725,7.690429201630535,0,0,2,0,0
51.903702497874725,7.6918851708091855,0,0,1,0,0
51.903702497874725,7.693341139987838,0,0,1,0,0
51.903702497874725,7.694797109166488,0,0,1,0,0
51.903702497874725,7.696253078345138,0,0,1,0,0
51.903702497874725,7.697709047523787,0,0,1,0,0
51.903702497874725,7.6991650167024375,0,0,1,0,0
51.903702497874725,7.7006209858810895,0,0,1,0,0
51.904606869607704,7.527512206699077,0,0,0,0,0
51.904606869607704,7.52896820519167,0,0,0,0,0
51.904606869607704,7.530424203684261,0,0,0,0,0
51.904606869607704,7.531880202176852,0,0,0,0,0
51.904606869607704,7.533336200669446,0,0,0,0,0
51.904606869607704,7.534792199162037,0,0,0,0,0
51.904606869607704,7.536248197654629,0,0,0,0,0
51.904606869607704,7.537704196147223,0,0,0,0,0
51.904606869607704,7.539160194639813,0,0,0,0,0
51.904606869607704,7.540616193132405,0,0,0,0,0
51.904606869607704,7.542072191624997,0,0,0,0,0
51.904606869607704,7.543528190117589,0,0,0,0,0
51.904606869607704,7.544984188610182,0,0,0,0,0
51.904606869607704,7.546440187102773,0,0,0,0,0
51.904606869607704,7.547896185595365,0,0,0,0,0
51.904606869607704,7.549352184087957,0,0,0,0,0
51.904606869607704,7.55080818258055,0,0,0,0,0
51.904606869607704,7.552264181073141,0,0,0,0,0
51.904606869607704,7.553720179565734,0,0,0,0,0
51.904606869607704,7.555176178058327,0,0,0,0,0
51.904606869607704,7.556632176550917,0,0,0,0,0
51.904606869607704,7.55808817504351,0,0,0,0,0
51.904606869607704,7.559544173536103,0,0,1,0,0
51.904606869607704,7.561000172028693,0,0,1,0,0
51.904606869607704,7.562456170521287,0,0,1,0,0
51.904606869607704,7.563912169013878,0,0,1,0,0
51.904606869607704,7.5653681675064695,0,0,1,0,0
51.904606869607704,7.566824165999062,0,0,1,0,0
51.904606869607704,7.568280164491654,0,0,1,0,0
51.904606869607704,7.569736162984246,0,0,1,0,0
51.904606869607704,7.571192161476837,0,0,1,0,0
51.904606869607704,7.57264815996943,0,0,1,0,0
51.904606869607704,7.574104158462022,0,0,0,0,0
51.904606869607704,7.575560156954613,0,0,0,0,0
51.904606869607704,7.577016155447207,0,0,0,0,0
51.904606869607704,7.5784721539397975,0,0,0,0,0
51.904606869607704,7.579928152432389,0,0,0,0,0
51.904606869607704,7.581384150924982,0,0,0,0,0
51.904606869607704,7.582840149417574,0,0,0,0,0
51.904606869607704,7.584296147910166,0,0,0,0,0
51.904606869607704,7.585752146402759,0,0,0,0,0
51.904606869607704,7.5872081448953494,0,0,0,0,0
51.904606869607704,7.588664143387942,0,0,0,0,0
51.904606869607704,7.590120141880535,0,0,0,0,0
51.904606869607704,7.591576140373126,0,0,0,0,0
51.904606869607704,7.593032138865719,0,0,0,0,0
51.904606869607704,7.5944881373583115,0,0,0,0,0
51.904606869607704,7.595944135850903,0,0,2,0,0
51.904606869607704,7.597400134343495,0,0,2,0,0
51.904606869607704,7.5988561328360875,0,0,2,0,0
51.904606869607704,7.600312131328678,0,0,2,0,0
51.904606869607704,7.601768129821272,0,0,2,0,0
51.904606869607704,7.603224128313862,0,0,2,0,0
51.904606869607704,7.604680126806454,0,0,2,0,0
51.904606869607704,7.606136125299049,0,0,2,0,0
51.904606869607704,7.607592123791639,0,0,2,0,0
51.904606869607704,7.609048122284231,0,0,2,0,0
51.904606869607704,7.610504120776823,0,0,3,0,0
51.904606869607704,7.6119601192694155,0,0,4,0,0
51.904606869607704,7.613416117762008,0,0,6,0,0
51.904606869607704,7.614872116254599,0,0,6,0,0
51.904606869607704,7.6163281147471915,0,0,7,0,0
51.904606869607704,7.617784113239781,1,0,7,0,0
51.904606869607704,7.619240111732374,4,0,8,0,0
51.904606869607704,7.620696110224968,4,0,8,0,0
51.904606869607704,7.622152108717558,6,0,8,0,0
51.904606869607704,7.623608107210151,6,0,10,0,0
51.904606869607704,7.625064105702743,6,0,11,0,0
51.904606869607704,7.626520104195335,6,0,11,0,0
51.904606869607704,7.627976102687928,6,0,11,0,0
51.904606869607704,7.629432101180519,7,0,11,0,0
51.904606869607704,7.630888099673111,8,0,11,0,0
51.904606869607704,7.632344098165702,8,0,11,0,0
51.904606869607704,7.633800096658295,11,0,12,0,0
51.904606869607704,7.635256095150888,12,0,12,0,0
51.904606869607704,7.636712093643481,13,0,12,0,0
51.904606869607704,7.638168092136071,15,0,12,0,0
51.904606869607704,7.639624090628662,15,0,12,0,0
51.904606869607704,7.641080089121256,15,0,12,0,0
51.904606869607704,7.642536087613847,16,0,12,0,0
51.904606869607704,7.643992086106438,16,0,12,0,0
51.904606869607704,7.645448084599033,14,0,13,0,0
51.904606869607704,7.646904083091623,12,0,13,0,0
51.904606869607704,7.648360081584215,11,0,13,0,0
51.904606869607704,7.649816080076808,9,0,13,0,0
51.904606869607704,7.651272078569399,8,0,13,0,0
51.904606869607704,7.652728077061992,7,0,13,0,0
51.904606869607704,7.654184075554585,7,0,11,0,0
51.904606869607704,7.655640074047175,7,0,11,0,0
51.904606869607704,7.657096072539767,7,0,11,0,0
51.904606869607704,7.658552071032361,4,0,11,0,0
51.904606869607704,7.660008069524951,3,0,11,0,0
51.904606869607704,7.661464068017543,3,0,11,0,0
51.904606869607704,7.662920066510136,3,0,11,0,0
51.904606869607704,7.664376065002727,5,0,11,0,0
51.904606869607704,7.66583206349532,5,0,11,0,0
51.904606869607704,7.667288061987913,7,0,11,0,0
51.904606869607704,7.668744060480504,7,0,8,0,0
51.904606869607704,7.670200058973097,8,0,7,0,0
51.904606869607704,7.671656057465688,8,0,7,0,0
51.904606869607704,7.67311205595828,8,0,7,0,0
51.904606869607704,7.674568054450872,7,0,6,0,0
51.904606869607704,7.676024052943463,7,0,6,0,0
51.904606869607704,7.677480051436057,7,0,5,0,0
51.904606869607704,7.678936049928647,6,0,5,0,0
51.904606869607704,7.680392048421241,5,0,5,0,0
51.904606869607704,7.681848046913832,3,0,3,0,0
51.904606869607704,7.683304045406424,3,0,2,0,0
51.904606869607704,7.684760043899018,2,0,2,0,0
51.904606869607704,7.6862160423916075,2,0,2,0,0
51.904606869607704,7.6876720408842,2,0,2,0,0
51.904606869607704,7.689128039376793,1,0,2,0,0
51.904606869607704,7.690584037869384,0,0,2,0,0
51.904606869607704,7.692040036361977,0,0,1,0,0
51.904606869607704,7.693496034854569,0,0,1,0,0
51.904606869607704,7.6949520333471595,0,0,1,0,0
51.904606869607704,7.696408031839753,0,0,1,0,0
51.904606869607704,7.697864030332345,0,0,1,0,0
51.904606869607704,7.699320028824936,0,0,1,0,0
51.904606869607704,7.700776027317529,0,0,1,0,0
51.905511241340655,7.527663767754732,0,0,0,0,0
51.905511241340655,7.529119795562808,0,0,0,0,0
51.905511241340655,7.530575823370885,0,0,0,0,0
51.905511241340655,7.532031851178963,0,0,0,0,0
51.905511241340655,7.53348787898704,0,0,0,0,0
51.905511241340655,7.5349439067951165,0,0,0,0,0
51.905511241340655,7.536399934603192,0,0,0,0,0
51.905511241340655,7.5378559624112675,0,0,0,0,0
51.905511241340655,7.539311990219345,0,0,0,0,0
51.905511241340655,7.540768018027422,0,0,0,0,0
51.905511241340655,7.542224045835499,0,0,0,0,0
51.905511241340655,7.543680073643576,0,0,0,0,0
51.905511241340655,7.545136101451652,0,0,0,0,0
51.905511241340655,7.546592129259728,0,0,0,0,0
51.905511241340655,7.548048157067805,0,0,0,0,0
51.905511241340655,7.549504184875883,0,0,0,0,0
51.905511241340655,7.550960212683959,0,0,0,0,0
51.905511241340655,7.552416240492036,0,0,0,0,0
51.905511241340655,7.553872268300112,0,0,0,0,0
51.905511241340655,7.555328296108189,0,0,1,0,0
51.905511241340655,7.5567843239162675,0,0,1,0,0
51.905511241340655,7.5582403517243435,0,0,1,0,0
51.905511241340655,7.5596963795324195,0,0,1,0,0
51.905511241340655,7.561152407340495,0,0,1,0,0
51.905511241340655,7.562608435148571,0,0,1,0,0
51.905511241340655,7.564064462956648,0,0,1,0,0
51.905511241340655,7.565520490764726,0,0,1,0,0
51.905511241340655,7.566976518572803,0,0,1,0,0
51.905511241340655,7.568432546380879,0,0,1,0,0
51.905511241340655,7.569888574188956,0,0,1,0,0
51.905511241340655,7.571344601997032,0,0,1,0,0
51.905511241340655,7.5728006298051085,0,0,1,0,0
51.905511241340655,7.574256657613187,0,0,1,0,0
51.905511241340655,7.575712685421263,0,0,1,0,0
51.905511241340655,7.577168713229339,0,0,1,0,0
51.905511241340655,7.578624741037417,0,0,0,0,0
51.905511241340655,7.580080768845493,0,0,0,0,0
51.905511241340655,7.58153679665357,0,0,0,0,0
51.905511241340655,7.5829928244616465,0,0,0,0,0
51.905511241340655,7.584448852269722,0,0,0,0,0
51.905511241340655,7.585904880077798,0,0,0,0,0
51.905511241340655,7.587360907885876,0,0,0,0,0
51.905511241340655,7.588816935693952,0,0,0,0,0
51.905511241340655,7.590272963502028,0,0,0,0,0
51.905511241340655,7.591728991310107,0,0,0,0,0
51.905511241340655,7.593185019118183,0,0,0,0,0
51.905511241340655,7.5946410469262595,0,0,0,0,0
51.905511241340655,7.596097074734336,0,0,2,0,0
51.905511241340655,7.597553102542412,0,0,2,0,0
51.905511241340655,7.599009130350488,0,0,2,0,0
51.905511241340655,7.600465158158567,0,0,2,0,0
51.905511241340655,7.601921185966643,0,0,2,0,0
51.905511241340655,7.603377213774719,0,0,2,0,0
51.905511241340655,7.6048332415827975,0,0,2,0,0
